latitude,longitude,name,comments,rating,Address,Neighborhood,City,Postal,Subregion,Region,Bajo,Medio Bajo,Medio Alto,Alto
19.362687,-99.1807173,Oxxo Camelia,10.0,3.8,Calle Camelia 3,,Florida,01030,alvaro obregon,ciudad de méxico,,104,80,24
19.3666472,-99.1676824,Oxxo José María rico,30.0,3.5,José María Rico 734,,Del Valle Sur,03104,benito juarez,ciudad de méxico,,,54,39
19.331966,-99.2091346,Oxxo,22.0,3.0,Avenida San Jerónimo 613,Sn Ángel,Tizapán,01080,alvaro obregon,ciudad de méxico,,104,80,24
19.3771886,-99.1746789,Oxxo Mercado Tlacoquemecatl,16.0,3.6,San Francisco,del Valle,Tlacoquemécatl,03200,benito juarez,ciudad de méxico,,,54,39
19.3259985,-99.1640578,Oxxo Papalotl,11.0,4.5,Avenida Papalotl 306,Coyoacán Nb,Pedregal de Santo Domingo,04369,coyoacan,ciudad de méxico,,53,60,43
19.3428243,-99.2175253,Oxxo Tetelpan,261.0,3.9,Calzada Desierto de los Leones,,Lomas de los Ángeles del Tetelpan,01790,alvaro obregon,ciudad de méxico,,104,80,24
19.3729068,-99.2088258,OXXO Conde,4.0,4.0,Calle 12,Sta Fe,Olivar del Conde 1A Sección,01400,alvaro obregon,ciudad de méxico,,104,80,24
19.3351718,-99.1559846,Oxxo,14.0,3.2,Avenida Pedro Enríquez Ureña,Coyoacán Nb,Pedro Henríquez Ureña,04330,coyoacan,ciudad de méxico,,53,60,43
19.3886181,-99.1688976,OXXO,7.0,3.7,Avenida Colonia del Valle,del Valle,Del Valle Centro,03100,benito juarez,ciudad de méxico,,,54,39
19.366132,-99.2066607,Oxxo Milpa Alta,23.0,3.1,Calle Milpa Alta 5,,Merced Gómez,01600,alvaro obregon,ciudad de méxico,,104,80,24
19.3728872,-99.1993382,Oxxo,13.0,2.7,Rosa Blanca,,Molino de Rosas,01470,alvaro obregon,ciudad de méxico,,104,80,24
19.3650282,-99.1631638,OxxoRinconada del Valle,8.0,3.8,Avenida Popocatépetl,Coyoacán Nb,Xoco,03330,benito juarez,ciudad de méxico,,,54,39
19.3664281,-99.2105281,Oxxo Lomas Centenario,17.0,2.9,Avenida Centenario 358,,Merced Gómez,01600,alvaro obregon,ciudad de méxico,,104,80,24
19.3367194,-99.2302371,Oxxo,21.0,2.7,Calle Doctor Nabor Carrillo Flores 35,,Olivar de los Padres,01780,alvaro obregon,ciudad de méxico,,104,80,24
19.3392245,-99.2325021,Oxxo,8.0,3.5,Calzada Desierto de los Leones,,Tetelpan,01700,alvaro obregon,ciudad de méxico,,104,80,24
19.381005,-99.1737581,Oxxo,17.0,2.6,Rafael Alducin 4,del Valle,Del Valle Centro,03100,benito juarez,ciudad de méxico,,,54,39
19.3766287,-99.1724586,OxxoProvidencia,5.0,3.2,Providencia 1505,del Valle,Tlacoquemécatl,03200,benito juarez,ciudad de méxico,,,54,39
19.3839291,-99.170621,Oxxo,10.0,3.6,Providencia 1050,del Valle,Del Valle Centro,03100,benito juarez,ciudad de méxico,,,54,39
19.3685388,-99.1671925,Oxxo Parroquia,13.0,3.7,Calle Parroquia,,Del Valle Sur,03104,benito juarez,ciudad de méxico,,,54,39
19.3714849,-99.2131032,Oxxo Uruchurtu,9.0,4.1,Ernesto P. Uruchurtu,Sta Fe,Olivar del Conde 2A Sección,01408,alvaro obregon,ciudad de méxico,,104,80,24
19.3876931,-99.1864853,Oxxo,11.0,2.8,Circuito Interior 589,,San Pedro de los Pinos,03800,benito juarez,ciudad de méxico,,,54,39
19.3808902,-99.1812507,OXXO,18.0,3.6,Calle Augusto Rodin,,Ciudad de los Deportes,03710,benito juarez,ciudad de méxico,,,54,39
19.3158909,-99.2227646,Oxxo,147.0,3.8,Avenida Oaxaca,,San Jerónimo Aculco,10400,la magdalena contreras,ciudad de méxico,,52,41,6
19.3195115,-99.1681451,Oxxo Zihuatlan,106.0,3.5,Canahutli 495,Coyoacán Nb,Pedregal de Santo Domingo,04369,coyoacan,ciudad de méxico,,53,60,43
19.3826198,-99.1766656,OXXO,85.0,3.6,Eje 6 Sur,,Nochebuena,03720,benito juarez,ciudad de méxico,,,54,39
19.4062323,-99.165044,Oxxo,113.0,3.8,Calle Manzanillo 117,,Roma Sur,06760,cuauhtemoc,ciudad de méxico,,21,101,6
19.3786214,-99.1740573,Oxxo,16.0,1.8,Tlacoquemecatl 92,del Valle,Tlacoquemécatl,03200,benito juarez,ciudad de méxico,,,54,39
19.3893468,-99.1899048,Oxxo,3.0,4.3,Boulevard Adolfo López Mateos 2441,,San Pedro de los Pinos,01180,alvaro obregon,ciudad de méxico,,104,80,24
19.4175138,-99.1649557,Oxxo Obregón Insurgentes,9.0,2.6,Avenida Insurgentes Sur 257,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.3977994,-99.1853018,OXXO CONQUISTA,5.0,2.0,Héroes de Padierna,,Tacubaya,11870,miguel hidalgo,ciudad de méxico,,32,38,26
19.3303095,-99.1647624,Oxxo,79.0,3.7,Escuinapa 125,Coyoacán Nb,Pedregal de Santo Domingo,04369,coyoacan,ciudad de méxico,,53,60,43
19.3761313,-99.2125488,Oxxo,10.0,2.6,Abeja Poblana 50,Sta Fe,Palmas,01410,alvaro obregon,ciudad de méxico,,104,80,24
19.378288,-99.185679,Oxxo,12.0,3.2,Avenida Patriotismo,,San Juan,03730,benito juarez,ciudad de méxico,,,54,39
19.3884722,-99.1954167,OXXO,25.0,3.6,Calle Anconitanos,,1ra Victoria Sección Bosques,01160,alvaro obregon,ciudad de méxico,,104,80,24
19.3243838,-99.2262367,Oxxo,261.0,4.0,Calle Galeana 87,,San Jerónimo Lídice,10200,la magdalena contreras,ciudad de méxico,,52,41,6
19.3909247,-99.1915917,Oxxo,13.0,3.3,Calle 4,,San Pedro de los Pinos,01180,alvaro obregon,ciudad de méxico,,104,80,24
19.3752342,-99.2031624,Oxxo Calle 18,14.0,4.1,Avenida Santa Lucía,Sta Fe,Olivar del Conde 1A Sección,01400,alvaro obregon,ciudad de méxico,,104,80,24
19.325026,-99.2603773,Oxxo,5.0,4.6,Avenida 29 de Octubre 155,,Lomas de la Era,01860,alvaro obregon,ciudad de méxico,,104,80,24
19.368892,-99.2228938,Oxxo Colinas del Sur,42.0,3.8,Calle 36 3,Sta Fe,Olivar del Conde 2A Sección,01408,alvaro obregon,ciudad de méxico,,104,80,24
19.352998,-99.2455369,Oxxo,45.0,2.6,Avenida Centenario,,Fraccionamiento Bosques de Tarango,01550,alvaro obregon,ciudad de méxico,,104,80,24
19.3866863,-99.1990855,Oxxo la venta,190.0,4.0,Escuadrón 201 5,,1ra Victoria Sección Bosques,01160,alvaro obregon,ciudad de méxico,,104,80,24
19.315956,-99.2416241,Oxxo,8.0,3.5,Avenida Santiago Apóstol 8,,Lomas Quebradas,10000,la magdalena contreras,ciudad de méxico,,52,41,6
19.351655,-99.185903,Oxxo Vito Alessio,25.0,4.5,Avenida Vito Alessio Robles 12,,Florida,01030,alvaro obregon,ciudad de méxico,,104,80,24
19.4460954,-99.1534946,Oxxo,14.0,2.6,Avenida Insurgentes Norte 184,,Santa María La Ribera,06400,cuauhtemoc,ciudad de méxico,,21,101,6
19.6410533,-99.2114936,Oxxo Atlanta II,559.0,3.8,Calle Antártico 118B,Centro Urbano,Fraccionamiento Atlanta,54740,cuautitlan izcalli,méxico,,15,40,24
19.6405196,-99.0832083,Oxxo Valdovinos,555.0,3.8,Calle David Espinoza García,,San Lorenzo Tetlixtac,55714,coacalco de berriozabal,méxico,,6,34,18
19.4526485,-99.2187084,Oxxo Gaona,9.0,2.8,Avenida Rodolfo Gaona 3,,Periodista,11220,miguel hidalgo,ciudad de méxico,,32,38,26
19.6454895,-99.1700832,Oxxo Juan De Dios,8.0,3.9,Calle General Mariano Escobedo 12,,Barrio Belém,54900,tultitlan,méxico,,23,36,10
19.6308267,-99.1673302,Oxxo independencia,9.0,1.8,,,Barrio Los Reyes,54900,tultitlan,méxico,,23,36,10
19.6494212,-99.2149745,Oxxo Cumbria,161.0,4.2,Calle Valle de Bravo 2do Retorno,Centro Urbano,Fraccionamiento Cumbria,54740,cuautitlan izcalli,méxico,,15,40,24
19.6179467,-99.2009732,Oxxo Monte Albán,9.0,3.4,Avenida Miguel Hidalgo,Perinorte,San Martín Tepetlixpan,54760,cuautitlan izcalli,méxico,,15,40,24
19.66712,-99.1756429,OXXO Estación Cuautitlan,10.0,2.6,Circuito Amado Nervo,Cuautitlán Nb,Fracc Paseos de Cuautitlán,54807,cuautitlan,méxico,,52,19,18
19.3857135,-99.1863205,OXXO,9.0,2.1,Calle 27 52,,San Pedro de los Pinos,03800,benito juarez,ciudad de méxico,,,54,39
19.3896804,-99.192571,Oxxo Toltecas,6.0,2.5,Avenida Toltecas 133,,San Pedro de los Pinos,01180,alvaro obregon,ciudad de méxico,,104,80,24
19.3852164,-99.1797796,Oxxo,33.0,3.7,Avenida San Antonio,,Ciudad de los Deportes,03710,benito juarez,ciudad de méxico,,,54,39
19.3902867,-99.2022648,OXXO,34.0,3.2,Camino Real a Toluca,Sta Fe,Pólvora,01100,alvaro obregon,ciudad de méxico,,104,80,24
19.3774302,-99.2208368,Oxxo La Cañada,20.0,3.4,Adolfo Ruiz Cortines,Sta Fe,Presidentes,01290,alvaro obregon,ciudad de méxico,,104,80,24
19.3912852,-99.1852791,Oxxo,22.0,2.1,,,,,,ciudad de méxico,,,,
19.3864518,-99.1720502,Oxxo,6.0,3.2,Avenida Colonia del Valle 311,del Valle,Del Valle Centro,03100,benito juarez,ciudad de méxico,,,54,39
19.3882963,-99.1795822,Oxxo,16.0,2.2,Georgia 163,,Ampliación Nápoles,03810,benito juarez,ciudad de méxico,,,54,39
19.3597915,-99.2083049,Oxxo Torrente,,,Calzada de las Águilas 453,,Ampliación Alpes,01710,alvaro obregon,ciudad de méxico,,104,80,24
19.3519153,-99.1869152,Oxxo Villalpando,1.0,1.0,Río San Ángel,Sn Ángel,San Ángel,01000,alvaro obregon,ciudad de méxico,,104,80,24
19.3660329,-99.1557199,Oxxo Norte,14.0,3.5,Avenida División del Norte 2001,Coyoacán Nb,Santa Cruz Atoyac,03310,benito juarez,ciudad de méxico,,,54,39
19.3735055,-99.160361,Oxxo,14.0,1.6,Avenida Cuauhtémoc,del Valle,Santa Cruz Atoyac,03310,benito juarez,ciudad de méxico,,,54,39
19.3830691,-99.1667407,Oxxo,10.0,2.9,Avenida Amores 949,del Valle,Del Valle Centro,03100,benito juarez,ciudad de méxico,,,54,39
19.3741543,-99.1606278,Oxxo,24.0,2.0,Avenida Cuauhtémoc,del Valle,Santa Cruz Atoyac,03310,benito juarez,ciudad de méxico,,,54,39
19.3663728,-99.1568116,Oxxo,11.0,3.4,Prolongación Petén,Coyoacán Nb,Santa Cruz Atoyac,03310,benito juarez,ciudad de méxico,,,54,39
19.3559455,-99.1740693,Oxxo Cinco De Mayo,3.0,4.0,Avenida Universidad 1409,,Pueblo Axotla,01030,alvaro obregon,ciudad de méxico,,104,80,24
19.3539306,-99.175675,Oxxo Parque Viveros,1.0,4.0,Avenida Universidad 1489,,Pueblo Axotla,01030,alvaro obregon,ciudad de méxico,,104,80,24
19.3518206,-99.1516957,OXXO,11.0,3.6,Avenida División del Norte 2689,Coyoacán Nb,Del Carmen,04100,coyoacan,ciudad de méxico,,53,60,43
19.379492,-99.1599133,Oxxo,7.0,1.6,Pitágoras 1152,del Valle,Del Valle Centro,03100,benito juarez,ciudad de méxico,,,54,39
19.3698902,-99.1524509,Oxxo Tokio,27.0,4.1,Eje 7 Sur 179,del Valle,Portales Norte,03303,benito juarez,ciudad de méxico,,,54,39
19.3512656,-99.1510379,Oxxo Heroes del 47,7.0,4.0,Avenida División del Norte 2706,,San Mateo,04120,coyoacan,ciudad de méxico,,53,60,43
19.3711925,-99.1545073,Oxxo Venados,41.0,3.3,Avenida Doctor José María Vertiz 1400,del Valle,Portales Norte,03303,benito juarez,ciudad de méxico,,,54,39
19.3610014,-99.1512834,OXXO Metro Eje Central,7.0,4.4,Lázaro Cárdenas,,Portales Sur,03300,benito juarez,ciudad de méxico,,,54,39
19.3653292,-99.1504892,Oxxo,20.0,3.1,Avenida General Emiliano Zapata,,Portales Sur,03300,benito juarez,ciudad de méxico,,,54,39
19.381767,-99.1621251,Oxxo,43.0,4.0,Heriberto Frias 1104,del Valle,Del Valle Centro,03100,benito juarez,ciudad de méxico,,,54,39
19.3662364,-99.1540485,Oxxo Trípoli,7.0,3.1,Calle Tripoli 625,,Portales Norte,03303,benito juarez,ciudad de méxico,,,54,39
19.3710616,-99.227347,Oxxo Piloto,64.0,3.5,Puerto Tuxpan,Sta Fe,Piloto Adolfo López Mateos,01290,alvaro obregon,ciudad de méxico,,104,80,24
19.3880877,-99.2136262,Oxxo Chilenos,189.0,3.6,Camino a Santa Fe,Sta Fe,Mártires de Tacubaya,01220,alvaro obregon,ciudad de méxico,,104,80,24
19.3399474,-99.1482715,Oxxo pino,20.0,3.8,Avenida Los Pinos 13,Coyoacán Nb,El Rosedal,04330,coyoacan,ciudad de méxico,,53,60,43
19.383928,-99.1634821,OXXO,68.0,3.9,Nicolás San Juan 1003,del Valle,Del Valle Centro,03100,benito juarez,ciudad de méxico,,,54,39
19.375143,-99.1526774,Oxxo,16.0,3.9,Calle Mitla 673,del Valle,Letrán Valle,03650,benito juarez,ciudad de méxico,,,54,39
19.3634603,-99.1460205,OXXO del bosque,71.0,3.4,Avenida Repúblicas 89,,Portales Sur,03300,benito juarez,ciudad de méxico,,,54,39
19.3788583,-99.156189,Oxxo,30.0,3.0,Xochicalco 613,del Valle,Letrán Valle,03650,benito juarez,ciudad de méxico,,,54,39
19.42029,-99.1729389,Oxxo,19.0,3.3,Puebla,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.3604404,-99.1474406,Oxxo Rumania,25.0,2.9,Calle Rumania 1005,,Portales Sur,03300,benito juarez,ciudad de méxico,,,54,39
19.3824145,-99.1650872,Oxxo,12.0,3.1,Gabriel Mancera,del Valle,Del Valle Centro,03100,benito juarez,ciudad de méxico,,,54,39
19.3711702,-99.1515131,Oxxo Bulgaria,7.0,2.6,Calle Bulgaria 130,del Valle,Portales Norte,03303,benito juarez,ciudad de méxico,,,54,39
19.337285,-99.15028,Oxxo,24.0,3.4,Avenida Pacífico,Coyoacán Nb,Los Reyes,04330,coyoacan,ciudad de méxico,,53,60,43
19.3209452,-99.2212556,Oxxo presa Anzaldo,16.0,3.9,Boulevard Adolfo Ruíz Cortines,,San Jerónimo Lídice,10200,la magdalena contreras,ciudad de méxico,,52,41,6
19.3455093,-99.1879747,Oxxo Chimalistac,18.0,4.1,Josefina Prior,,Chimalistac,01070,alvaro obregon,ciudad de méxico,,104,80,24
19.3187977,-99.2276948,Oxxo Lidice,62.0,3.7,Avenida Emiliano Zapata,,San Jerónimo Aculco,10400,la magdalena contreras,ciudad de méxico,,52,41,6
19.3977065,-99.2173641,OXXO,37.0,4.0,Avenida de las Torres,,Belém de las Flores,01110,alvaro obregon,ciudad de méxico,,104,80,24
19.3203786,-99.2230038,Oxxo,9.0,4.1,Avenida México,,San Jerónimo Lídice,10200,la magdalena contreras,ciudad de méxico,,52,41,6
19.3057323,-99.1693355,Oxxo,17.0,3.1,Avenida de la Libertad,,Villas del Imán,04700,coyoacan,ciudad de méxico,,53,60,43
19.3927651,-99.1448917,Oxxo,18.0,3.3,Correspondencia,del Valle,Álamos,03400,benito juarez,ciudad de méxico,,,54,39
19.3207698,-99.2321075,Oxxo,63.0,3.7,Avenida San Jerónimo 1449,,San Jerónimo Lídice,10200,la magdalena contreras,ciudad de méxico,,52,41,6
19.3687529,-99.1455148,Oxxo,51.0,2.2,Eje 7 Sur,del Valle,Portales Norte,03303,benito juarez,ciudad de méxico,,,54,39
19.3894438,-99.1466447,Oxxo,17.0,3.6,Eje Central,del Valle,Miguel Alemán,03420,benito juarez,ciudad de méxico,,,54,39
19.3971948,-99.171045,Oxxo,4.0,3.8,Artemio del Valle Arizpe,del Valle,Del Valle Norte,03103,benito juarez,ciudad de méxico,,,54,39
19.3209464,-99.1624195,OXXO AZTECA MEX,13.0,3.2,Avenida Aztecas,Coyoacán Nb,Ajusco,04300,coyoacan,ciudad de méxico,,53,60,43
19.3122662,-99.2440542,Oxxo,28.0,3.5,Avenida San Jerónimo,,El Toro,10610,la magdalena contreras,ciudad de méxico,,52,41,6
19.3043208,-99.2049273,Oxxo,18.0,3.4,Boulevard Picacho Ajusco 4251,,Jardines en La Montaña,14210,tlalpan,ciudad de méxico,5,213,35,20
19.4068315,-99.1726587,Oxxo,39.0,4.0,Calle Altata,Condesa-Roma,Hipódromo,06100,cuauhtemoc,ciudad de méxico,,21,101,6
19.3167242,-99.1396405,Oxxo Tlalpan,17.0,4.1,Corola 3,Coapa,El Reloj,04640,coyoacan,ciudad de méxico,,53,60,43
19.3431521,-99.1261729,Oxxo,84.0,3.5,Paseo de los Jardines,,Paseos de Taxqueña,04250,coyoacan,ciudad de méxico,,53,60,43
19.3218568,-99.1607103,Oxxo Imperio,17.0,3.1,Rey Meconetzin 69,,Ajusco,04300,coyoacan,ciudad de méxico,,53,60,43
19.3376285,-99.2393296,Oxxo,36.0,3.7,Avenida Toluca 1143,,Olivar de los Padres,01780,alvaro obregon,ciudad de méxico,,104,80,24
19.3312424,-99.2469441,Oxxo Torres del Sur,54.0,3.5,Avenida de las Torres,,Torres de Potrero,01840,alvaro obregon,ciudad de méxico,,104,80,24
19.3344278,-99.2445987,Oxxo,2.0,2.5,,,Torres de Potrero,01840,alvaro obregon,ciudad de méxico,,104,80,24
19.3061598,-99.2340507,OXXO LA CRUZ,3.0,3.7,Avenida México,,La Cruz,10800,la magdalena contreras,ciudad de méxico,,52,41,6
19.3071445,-99.2315164,Oxxo Priani,42.0,3.7,Alfonso Priani,,La Guadalupe,10820,la magdalena contreras,ciudad de méxico,,52,41,6
19.3182575,-99.2374515,Oxxo,19.0,3.8,Supervía Poniente,,San Jerónimo Lídice,10200,la magdalena contreras,ciudad de méxico,,52,41,6
19.3198657,-99.2446421,Oxxo,48.0,3.7,Avenida San Bernabé,,Cuauhtémoc,10020,la magdalena contreras,ciudad de méxico,,52,41,6
19.3103289,-99.2237764,Oxxo Fuentes.,16.0,3.9,Retorno Fuente de los Molinos,,Fuentes del Pedregal,14140,tlalpan,ciudad de méxico,5,213,35,20
19.3210854,-99.2421589,Oxxo Valle Durazno,595.0,3.9,Orquídeas 9,,Cuauhtémoc,10020,la magdalena contreras,ciudad de méxico,,52,41,6
19.3072308,-99.2156547,Oxxo Rincón del Pedregal,22.0,3.6,Boulevard Pdte Adolfo López Mateos 3565,,Ampliación Fuentes del Pedregal,14110,tlalpan,ciudad de méxico,5,213,35,20
19.3100687,-99.2290075,Oxxo mexico mex,14.0,3.5,Avenida México 1286,,Santa Teresa,10710,la magdalena contreras,ciudad de méxico,,52,41,6
19.3546297,-99.2356832,Oxxo El Queso,139.0,3.6,Tapuyas 9,,2O Reacomodo Tlacuitlapa,01650,alvaro obregon,ciudad de méxico,,104,80,24
19.3708417,-99.2335262,Oxxo,209.0,3.1,Puerto Peñasco 24,Sta Fe,Ampl. Piloto Adolfo López Mateos,01298,alvaro obregon,ciudad de méxico,,104,80,24
19.3664799,-99.2320336,Oxxo Santa Lucia,9.0,2.7,Avenida Santa Lucía 1120,,Colina del Sur,01430,alvaro obregon,ciudad de méxico,,104,80,24
19.3675814,-99.2359403,Oxxo Huracan,11.0,3.8,Avenida Santa Lucía,Sta Fe,Garcimarrero Norte,01510,alvaro obregon,ciudad de méxico,,104,80,24
19.3620794,-99.249741,Oxxo Tepopotla,64.0,3.4,Avenida Tamaulipas,,Corpus Christy,01530,alvaro obregon,ciudad de méxico,,104,80,24
19.3082328,-99.2318999,Oxxo,9.0,3.3,Ricardo Flores Magón 1278,,Santa Teresa,10710,la magdalena contreras,ciudad de méxico,,52,41,6
19.4231899,-99.1100317,Oxxo,209.0,3.9,Avenida Doctor Nicolás León 6,Aeropuerto,Jardín Balbuena,15900,venustiano carranza,ciudad de méxico,,27,83,
19.3039345,-99.1800239,Oxxo,114.0,3.8,Avenida Panamericana,,Del Pedregal,04700,coyoacan,ciudad de méxico,,53,60,43
19.3410066,-99.1998084,Oxxo Guerrero,150.0,4.1,Avenida México,Sn Ángel,Progreso Tizapán,01080,alvaro obregon,ciudad de méxico,,104,80,24
19.3081434,-99.1734821,OXXO Pedregal Carrasco,19.0,3.5,Avenida Panamericana,,Pedregal del Maurel,04700,coyoacan,ciudad de méxico,,53,60,43
19.3119033,-99.1691196,Oxxo chicomostoc,67.0,3.9,Avenida del Imán,,Ajusco,04300,coyoacan,ciudad de méxico,,53,60,43
19.3922669,-99.199444,Oxxo,21.0,3.8,Camino Real a Toluca,,El Bosque 2da Seccion,01150,alvaro obregon,ciudad de méxico,,104,80,24
19.3886072,-99.2133088,Oxxo Italianos,19.0,3.0,Camino a Santa Fe,Sta Fe,Paraíso,01130,alvaro obregon,ciudad de méxico,,104,80,24
19.3864556,-99.2239098,Oxxo Zarate,13.0,2.6,Raúl Zárate Machuca,Sta Fe,Cuevitas,01220,alvaro obregon,ciudad de méxico,,104,80,24
19.4052978,-99.1773253,OXXO MB PATRIOTISMO,8.0,1.8,Avenida Benjamín Franklin,Condesa-Roma,Escandón I Sección,11800,miguel hidalgo,ciudad de méxico,,32,38,26
19.4014367,-99.2014402,OXXO Cove,8.0,3.3,Sur 126 5,,Cove,01120,alvaro obregon,ciudad de méxico,,104,80,24
19.4026863,-99.1979391,OXXO,12.0,3.1,Avenida Observatorio 227,,Cove,01120,alvaro obregon,ciudad de méxico,,104,80,24
19.3934962,-99.1782239,Oxxo,18.0,3.3,Arizona 94,,Nápoles,03810,benito juarez,ciudad de méxico,,,54,39
19.400551,-99.2081986,OXXO Bejuco,16.0,2.4,Avenida Observatorio 415A,,Hidalgo,01120,alvaro obregon,ciudad de méxico,,104,80,24
19.3987094,-99.1834448,OXXO ESCANDÓN,121.0,3.9,Calle Puente de la Morena 33,,Escandón I Sección,11800,miguel hidalgo,ciudad de méxico,,32,38,26
19.3946405,-99.175742,Oxxo Arizona,1.0,5.0,Arizona 17,,Nápoles,03810,benito juarez,ciudad de méxico,,,54,39
19.4008305,-99.1878108,OXXO TACUBAYA,3.0,2.3,Mártires de la Conquista 4,,Tacubaya,11870,miguel hidalgo,ciudad de méxico,,32,38,26
19.4020794,-99.1886699,Oxxo Tacubaya Centro,7.0,4.1,Cerrada Rufina 24,,Tacubaya,11870,miguel hidalgo,ciudad de méxico,,32,38,26
19.401817,-99.1709539,Oxxo Nuevo León,112.0,4.0,Avenida Nuevo León,,Escandón I Sección,11800,miguel hidalgo,ciudad de méxico,,32,38,26
19.3935494,-99.175985,Oxxo,86.0,3.5,Filadelfia 81,,Nápoles,03810,benito juarez,ciudad de méxico,,,54,39
19.3959887,-99.1855308,Oxxo,27.0,3.2,Avenida 11 de Abril 114,,Tacubaya,11870,miguel hidalgo,ciudad de méxico,,32,38,26
19.3935152,-99.1696575,Oxxo,21.0,3.8,Luz Saviñon,del Valle,Del Valle Norte,03103,benito juarez,ciudad de méxico,,,54,39
19.391963,-99.1793422,Oxxo,22.0,2.7,Pennsylvania,,Nápoles,03810,benito juarez,ciudad de méxico,,,54,39
19.4013548,-99.1882543,OXXO DUBLAN,2.0,2.0,Manuel Dublan,,Tacubaya,11870,miguel hidalgo,ciudad de méxico,,32,38,26
19.403116,-99.1808874,OXXO Ciencias,22.0,2.5,José Martí,,Escandón I Sección,11800,miguel hidalgo,ciudad de méxico,,32,38,26
19.404379,-99.1787285,Oxxo Progreso,65.0,3.8,Avenida Progreso 116,,Escandón I Sección,11800,miguel hidalgo,ciudad de méxico,,32,38,26
19.4013742,-99.1918876,Oxxo G. Dublan,36.0,3.9,Manuel Dublan,,Tacubaya,11870,miguel hidalgo,ciudad de méxico,,32,38,26
19.4031892,-99.1858018,OXXO JOUNBLANC,10.0,2.7,José Martí,,Tacubaya,11870,miguel hidalgo,ciudad de méxico,,32,38,26
19.4039175,-99.192527,OXXO OBSERVATORIO,15.0,3.3,Avenida Observatorio 120,,Observatorio,11860,miguel hidalgo,ciudad de méxico,,32,38,26
19.4095104,-99.1838424,OXXO IGNACIO ESTEVA,16.0,3.0,Gobernador General José Morán 2,,San Miguel Chapultepec I Sección,11850,miguel hidalgo,ciudad de méxico,,32,38,26
19.4160713,-99.1826596,Oxxo Tagle ll,51.0,4.0,Avenida Constituyentes 39,,San Miguel Chapultepec I Sección,11850,miguel hidalgo,ciudad de méxico,,32,38,26
19.398597,-99.1891697,Oxxo Heroes II Mex,8.0,3.0,Avenida Jalisco 301,,Tacubaya,11870,miguel hidalgo,ciudad de méxico,,32,38,26
19.3897429,-99.1746977,Oxxo,13.0,3.1,Georgia 30,,Ampliación Nápoles,03840,benito juarez,ciudad de méxico,,,54,39
19.4005909,-99.1721467,Oxxo,10.0,3.3,Arquitectos 63,,Escandón I Sección,11800,miguel hidalgo,ciudad de méxico,,32,38,26
19.4039473,-99.1862004,Oxxo,2.0,2.5,Avenida Jalisco,,Tacubaya,11870,miguel hidalgo,ciudad de méxico,,32,38,26
19.3955445,-99.1743318,Oxxo Maricopa.,7.0,4.6,Dakota,,Nápoles,03810,benito juarez,ciudad de méxico,,,54,39
19.4139266,-99.1856809,Oxxo,41.0,4.0,Calle Gob. Gral. Tiburcio Montiel 26,,San Miguel Chapultepec I Sección,11850,miguel hidalgo,ciudad de méxico,,32,38,26
19.4028542,-99.1731299,Oxxo,322.0,3.9,Avenida Progreso 207,,Escandón I Sección,11800,miguel hidalgo,ciudad de méxico,,32,38,26
19.4085876,-99.1976772,OXXO,16.0,3.6,Avenida Constituyentes 329,,Daniel Garza,11830,miguel hidalgo,ciudad de méxico,,32,38,26
19.4070966,-99.1826818,OXXO ZETINA,6.0,3.7,Avenida Benjamín Franklin,Condesa-Roma,Escandón I Sección,11800,miguel hidalgo,ciudad de méxico,,32,38,26
19.3953708,-99.1928606,Oxxo Canario 50OWC,10.0,2.9,General Felipe Ángeles 73,,Bellavista,01140,alvaro obregon,ciudad de méxico,,104,80,24
19.3909963,-99.1754011,Oxxo Nebraska,19.0,2.9,Alabama 55,,Nápoles,03810,benito juarez,ciudad de méxico,,,54,39
19.406939,-99.1756382,Oxxo,19.0,4.0,Avenida General Benjamín Hill 193,Condesa-Roma,Hipódromo,06100,cuauhtemoc,ciudad de méxico,,21,101,6
19.4140468,-99.179986,Oxxo,10.0,4.2,Avenida Vicente Suárez 153,Condesa-Roma,Condesa,06140,cuauhtemoc,ciudad de méxico,,21,101,6
19.4131262,-99.1817978,Oxxo,73.0,3.6,General Pedro Antonio de los Santos,,San Miguel Chapultepec I Sección,11850,miguel hidalgo,ciudad de méxico,,32,38,26
19.4080808,-99.1844942,OXXO Vicente eguia,18.0,4.3,Calle Gobernador Agustín Vicente Eguía 4,,San Miguel Chapultepec I Sección,11850,miguel hidalgo,ciudad de méxico,,32,38,26
19.4092983,-99.1905384,OXXO JOSE MORAN,14.0,4.1,Avenida Parque Lira,,Ampliación Daniel Garza,11840,miguel hidalgo,ciudad de méxico,,32,38,26
19.3992848,-99.1709326,Oxxo Aleman,15.0,2.9,Avenida Insurgentes Sur 569,,Nápoles,03810,benito juarez,ciudad de méxico,,,54,39
19.3780932,-99.2311792,Oxxo Jalalpa,18.0,3.6,Avenida Gustavo Díaz Ordaz,Sta Fe,Ampliación Jalalpa,01296,alvaro obregon,ciudad de méxico,,104,80,24
19.4236611,-99.2035741,Oxxo Pedregal,366.0,3.9,Calle Pedregal 50,Chapultepec,Molino del Rey,11040,miguel hidalgo,ciudad de méxico,,32,38,26
