State ID,State,Municipality ID,Municipality,Academic Degree ID,Academic Degree,Population
9,Ciudad de México,9007,Iztapalapa,3,Secundaria,907789
15,Estado de México,15033,Ecatepec de Morelos,3,Secundaria,834730
9,Ciudad de México,9007,Iztapalapa,2,Primaria,810251
15,Estado de México,15033,Ecatepec de Morelos,2,Primaria,791611
9,Ciudad de México,9007,Iztapalapa,4,Preparatoria o Bachillerato General,684610
15,Estado de México,15033,Ecatepec de Morelos,4,Preparatoria o Bachillerato General,652741
15,Estado de México,15058,Nezahualcóyotl,3,Secundaria,515538
9,Ciudad de México,9007,Iztapalapa,11,Licenciatura,505174
9,Ciudad de México,9005,Gustavo A. Madero,3,Secundaria,497303
15,Estado de México,15058,Nezahualcóyotl,2,Primaria,478451
9,Ciudad de México,9005,Gustavo A. Madero,2,Primaria,470285
9,Ciudad de México,9005,Gustavo A. Madero,11,Licenciatura,442154
15,Estado de México,15106,Toluca,3,Secundaria,435510
9,Ciudad de México,9005,Gustavo A. Madero,4,Preparatoria o Bachillerato General,432566
15,Estado de México,15106,Toluca,2,Primaria,425090
15,Estado de México,15058,Nezahualcóyotl,4,Preparatoria o Bachillerato General,414129
15,Estado de México,15057,Naucalpan de Juárez,3,Secundaria,403373
15,Estado de México,15031,Chimalhuacán,2,Primaria,400255
15,Estado de México,15031,Chimalhuacán,3,Secundaria,390973
15,Estado de México,15033,Ecatepec de Morelos,11,Licenciatura,389896
15,Estado de México,15057,Naucalpan de Juárez,2,Primaria,383872
9,Ciudad de México,9014,Benito Juárez,11,Licenciatura,345632
9,Ciudad de México,9003,Coyoacán,11,Licenciatura,341920
9,Ciudad de México,9010,Álvaro Obregón,3,Secundaria,331102
9,Ciudad de México,9010,Álvaro Obregón,2,Primaria,312553
15,Estado de México,15104,Tlalnepantla de Baz,3,Secundaria,300728
15,Estado de México,15104,Tlalnepantla de Baz,2,Primaria,298954
15,Estado de México,15058,Nezahualcóyotl,11,Licenciatura,296179
9,Ciudad de México,9015,Cuauhtémoc,11,Licenciatura,292771
9,Ciudad de México,9012,Tlalpan,3,Secundaria,292395
9,Ciudad de México,9010,Álvaro Obregón,11,Licenciatura,288987
15,Estado de México,15057,Naucalpan de Juárez,4,Preparatoria o Bachillerato General,281098
15,Estado de México,15039,Ixtapaluca,3,Secundaria,280214
9,Ciudad de México,9012,Tlalpan,2,Primaria,273249
9,Ciudad de México,9012,Tlalpan,11,Licenciatura,270648
15,Estado de México,15109,Tultitlán,3,Secundaria,260478
15,Estado de México,15057,Naucalpan de Juárez,11,Licenciatura,257873
15,Estado de México,15039,Ixtapaluca,2,Primaria,253373
15,Estado de México,15106,Toluca,11,Licenciatura,251980
15,Estado de México,15104,Tlalnepantla de Baz,4,Preparatoria o Bachillerato General,249125
15,Estado de México,15081,Tecámac,3,Secundaria,248345
9,Ciudad de México,9016,Miguel Hidalgo,11,Licenciatura,241737
15,Estado de México,15031,Chimalhuacán,4,Preparatoria o Bachillerato General,241581
15,Estado de México,15106,Toluca,4,Preparatoria o Bachillerato General,240748
9,Ciudad de México,9010,Álvaro Obregón,4,Preparatoria o Bachillerato General,240411
15,Estado de México,15013,Atizapán de Zaragoza,3,Secundaria,239988
15,Estado de México,15104,Tlalnepantla de Baz,11,Licenciatura,239805
15,Estado de México,15013,Atizapán de Zaragoza,2,Primaria,229941
15,Estado de México,15121,Cuautitlán Izcalli,3,Secundaria,229142
15,Estado de México,15109,Tultitlán,2,Primaria,227609
15,Estado de México,15122,Valle de Chalco Solidaridad,2,Primaria,227163
15,Estado de México,15122,Valle de Chalco Solidaridad,3,Secundaria,226428
9,Ciudad de México,9012,Tlalpan,4,Preparatoria o Bachillerato General,226104
15,Estado de México,15060,Nicolás Romero,3,Secundaria,225001
15,Estado de México,15060,Nicolás Romero,2,Primaria,223992
15,Estado de México,15081,Tecámac,4,Preparatoria o Bachillerato General,215040
9,Ciudad de México,9013,Xochimilco,3,Secundaria,211174
15,Estado de México,15109,Tultitlán,4,Preparatoria o Bachillerato General,211024
15,Estado de México,15121,Cuautitlán Izcalli,2,Primaria,210966
15,Estado de México,15025,Chalco,3,Secundaria,208987
15,Estado de México,15121,Cuautitlán Izcalli,11,Licenciatura,207168
15,Estado de México,15081,Tecámac,2,Primaria,206009
9,Ciudad de México,9003,Coyoacán,4,Preparatoria o Bachillerato General,203708
15,Estado de México,15121,Cuautitlán Izcalli,4,Preparatoria o Bachillerato General,203300
9,Ciudad de México,9003,Coyoacán,3,Secundaria,203284
15,Estado de México,15039,Ixtapaluca,4,Preparatoria o Bachillerato General,201128
9,Ciudad de México,9011,Tláhuac,3,Secundaria,193681
15,Estado de México,15025,Chalco,2,Primaria,192113
9,Ciudad de México,9015,Cuauhtémoc,4,Preparatoria o Bachillerato General,189632
9,Ciudad de México,9013,Xochimilco,2,Primaria,188343
9,Ciudad de México,9002,Azcapotzalco,11,Licenciatura,187259
9,Ciudad de México,9017,Venustiano Carranza,4,Preparatoria o Bachillerato General,185549
9,Ciudad de México,9017,Venustiano Carranza,3,Secundaria,184393
15,Estado de México,15013,Atizapán de Zaragoza,4,Preparatoria o Bachillerato General,183694
9,Ciudad de México,9003,Coyoacán,2,Primaria,181586
9,Ciudad de México,9015,Cuauhtémoc,3,Secundaria,180107
9,Ciudad de México,9006,Iztacalco,11,Licenciatura,173243
9,Ciudad de México,9017,Venustiano Carranza,11,Licenciatura,169691
15,Estado de México,15013,Atizapán de Zaragoza,11,Licenciatura,167204
9,Ciudad de México,9017,Venustiano Carranza,2,Primaria,165843
9,Ciudad de México,9015,Cuauhtémoc,2,Primaria,164363
15,Estado de México,15070,La Paz,2,Primaria,164203
9,Ciudad de México,9011,Tláhuac,2,Primaria,163536
15,Estado de México,15070,La Paz,3,Secundaria,162003
9,Ciudad de México,9002,Azcapotzalco,3,Secundaria,159764
9,Ciudad de México,9002,Azcapotzalco,4,Preparatoria o Bachillerato General,158440
9,Ciudad de México,9006,Iztacalco,4,Preparatoria o Bachillerato General,157961
9,Ciudad de México,9006,Iztacalco,3,Secundaria,156947
9,Ciudad de México,9002,Azcapotzalco,2,Primaria,155681
9,Ciudad de México,9007,Iztapalapa,1,Preescolar o Kínder,148888
9,Ciudad de México,9013,Xochimilco,4,Preparatoria o Bachillerato General,145832
9,Ciudad de México,9006,Iztacalco,2,Primaria,143736
15,Estado de México,15033,Ecatepec de Morelos,0,Ninguno,143446
15,Estado de México,15060,Nicolás Romero,4,Preparatoria o Bachillerato General,143318
9,Ciudad de México,9007,Iztapalapa,0,Ninguno,140585
9,Ciudad de México,9011,Tláhuac,4,Preparatoria o Bachillerato General,137921
15,Estado de México,15120,Zumpango,3,Secundaria,137026
15,Estado de México,15025,Chalco,4,Preparatoria o Bachillerato General,134728
15,Estado de México,15033,Ecatepec de Morelos,1,Preescolar o Kínder,130742
15,Estado de México,15099,Texcoco,3,Secundaria,129071
15,Estado de México,15122,Valle de Chalco Solidaridad,4,Preparatoria o Bachillerato General,126220
15,Estado de México,15120,Zumpango,2,Primaria,126194
9,Ciudad de México,9013,Xochimilco,11,Licenciatura,125432
9,Ciudad de México,9016,Miguel Hidalgo,4,Preparatoria o Bachillerato General,124504
15,Estado de México,15099,Texcoco,2,Primaria,123372
15,Estado de México,15081,Tecámac,11,Licenciatura,122803
15,Estado de México,15020,Coacalco de Berriozábal,4,Preparatoria o Bachillerato General,122591
15,Estado de México,15037,Huixquilucan,3,Secundaria,121677
15,Estado de México,15109,Tultitlán,11,Licenciatura,121252
15,Estado de México,15020,Coacalco de Berriozábal,3,Secundaria,119255
9,Ciudad de México,9014,Benito Juárez,4,Preparatoria o Bachillerato General,118163
15,Estado de México,15005,Almoloya de Juárez,2,Primaria,117942
15,Estado de México,15037,Huixquilucan,2,Primaria,116912
9,Ciudad de México,9008,La Magdalena Contreras,3,Secundaria,116095
15,Estado de México,15020,Coacalco de Berriozábal,11,Licenciatura,115380
15,Estado de México,15118,Zinacantepec,2,Primaria,111699
9,Ciudad de México,9016,Miguel Hidalgo,3,Secundaria,111578
9,Ciudad de México,9016,Miguel Hidalgo,2,Primaria,109814
9,Ciudad de México,9008,La Magdalena Contreras,2,Primaria,108043
15,Estado de México,15029,Chicoloapan,3,Secundaria,104391
15,Estado de México,15054,Metepec,11,Licenciatura,104167
15,Estado de México,15118,Zinacantepec,3,Secundaria,103487
9,Ciudad de México,9011,Tláhuac,11,Licenciatura,101967
15,Estado de México,15074,San Felipe del Progreso,2,Primaria,101809
15,Estado de México,15070,La Paz,4,Preparatoria o Bachillerato General,100458
15,Estado de México,15042,Ixtlahuaca,2,Primaria,100280
15,Estado de México,15020,Coacalco de Berriozábal,2,Primaria,98400
15,Estado de México,15037,Huixquilucan,11,Licenciatura,97579
15,Estado de México,15029,Chicoloapan,2,Primaria,96187
9,Ciudad de México,9007,Iztapalapa,5,Bachillerato Tecnológico o Normal Básica,95302
15,Estado de México,15099,Texcoco,4,Preparatoria o Bachillerato General,95170
15,Estado de México,15054,Metepec,3,Secundaria,92900
15,Estado de México,15106,Toluca,0,Ninguno,91722
15,Estado de México,15039,Ixtapaluca,11,Licenciatura,91522
15,Estado de México,15114,Villa Victoria,2,Primaria,90232
15,Estado de México,15005,Almoloya de Juárez,3,Secundaria,89958
15,Estado de México,15106,Toluca,1,Preescolar o Kínder,89745
15,Estado de México,15002,Acolman,3,Secundaria,89687
9,Ciudad de México,9004,Cuajimalpa de Morelos,3,Secundaria,88131
15,Estado de México,15037,Huixquilucan,4,Preparatoria o Bachillerato General,87925
15,Estado de México,15035,Huehuetoca,3,Secundaria,87620
15,Estado de México,15054,Metepec,2,Primaria,86833
15,Estado de México,15058,Nezahualcóyotl,1,Preescolar o Kínder,86085
9,Ciudad de México,9009,Milpa Alta,3,Secundaria,85675
15,Estado de México,15042,Ixtlahuaca,3,Secundaria,85549
9,Ciudad de México,9004,Cuajimalpa de Morelos,11,Licenciatura,84199
9,Ciudad de México,9008,La Magdalena Contreras,4,Preparatoria o Bachillerato General,84089
15,Estado de México,15058,Nezahualcóyotl,0,Ninguno,83055
15,Estado de México,15029,Chicoloapan,4,Preparatoria o Bachillerato General,82311
9,Ciudad de México,9005,Gustavo A. Madero,1,Preescolar o Kínder,82086
9,Ciudad de México,9014,Benito Juárez,2,Primaria,81626
15,Estado de México,15031,Chimalhuacán,0,Ninguno,81382
9,Ciudad de México,9004,Cuajimalpa de Morelos,2,Primaria,79978
15,Estado de México,15124,San José del Rincón,2,Primaria,79860
15,Estado de México,15060,Nicolás Romero,11,Licenciatura,79400
15,Estado de México,15002,Acolman,2,Primaria,78587
15,Estado de México,15057,Naucalpan de Juárez,0,Ninguno,78106
15,Estado de México,15033,Ecatepec de Morelos,5,Bachillerato Tecnológico o Normal Básica,77421
15,Estado de México,15120,Zumpango,4,Preparatoria o Bachillerato General,76839
15,Estado de México,15051,Lerma,3,Secundaria,75712
9,Ciudad de México,9008,La Magdalena Contreras,11,Licenciatura,74523
9,Ciudad de México,9014,Benito Juárez,3,Secundaria,74494
15,Estado de México,15108,Tultepec,3,Secundaria,74437
15,Estado de México,15031,Chimalhuacán,11,Licenciatura,74003
9,Ciudad de México,9005,Gustavo A. Madero,0,Ninguno,73862
15,Estado de México,15087,Temoaya,2,Primaria,72998
15,Estado de México,15024,Cuautitlán,3,Secundaria,72971
15,Estado de México,15051,Lerma,2,Primaria,72017
9,Ciudad de México,9009,Milpa Alta,2,Primaria,71089
15,Estado de México,15057,Naucalpan de Juárez,1,Preescolar o Kínder,70903
9,Ciudad de México,9007,Iztapalapa,7,Estudios Técnicos o Comerciales con Secundaria Terminada,70877
15,Estado de México,15054,Metepec,4,Preparatoria o Bachillerato General,70058
15,Estado de México,15108,Tultepec,2,Primaria,69760
15,Estado de México,15035,Huehuetoca,2,Primaria,69510
15,Estado de México,15074,San Felipe del Progreso,3,Secundaria,67661
15,Estado de México,15031,Chimalhuacán,1,Preescolar o Kínder,67657
15,Estado de México,15024,Cuautitlán,4,Preparatoria o Bachillerato General,67574
15,Estado de México,15099,Texcoco,11,Licenciatura,65493
15,Estado de México,15113,Villa Guerrero,2,Primaria,65385
9,Ciudad de México,9014,Benito Juárez,13,Maestría,64150
9,Ciudad de México,9004,Cuajimalpa de Morelos,4,Preparatoria o Bachillerato General,63995
15,Estado de México,15014,Atlacomulco,2,Primaria,62250
15,Estado de México,15088,Tenancingo,2,Primaria,61693
15,Estado de México,15002,Acolman,4,Preparatoria o Bachillerato General,61682
9,Ciudad de México,9007,Iztapalapa,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,60254
15,Estado de México,15024,Cuautitlán,2,Primaria,59986
9,Ciudad de México,9005,Gustavo A. Madero,7,Estudios Técnicos o Comerciales con Secundaria Terminada,58962
9,Ciudad de México,9012,Tlalpan,1,Preescolar o Kínder,56606
15,Estado de México,15025,Chalco,11,Licenciatura,56402
15,Estado de México,15024,Cuautitlán,11,Licenciatura,56369
9,Ciudad de México,9010,Álvaro Obregón,1,Preescolar o Kínder,56290
15,Estado de México,15045,Jilotepec,2,Primaria,56209
15,Estado de México,15108,Tultepec,4,Preparatoria o Bachillerato General,55981
15,Estado de México,15035,Huehuetoca,4,Preparatoria o Bachillerato General,55928
15,Estado de México,15095,Tepotzotlán,3,Secundaria,55602
15,Estado de México,15088,Tenancingo,3,Secundaria,55143
15,Estado de México,15090,Tenango del Valle,2,Primaria,54766
15,Estado de México,15087,Temoaya,3,Secundaria,53617
9,Ciudad de México,9010,Álvaro Obregón,0,Ninguno,52639
15,Estado de México,15067,Otzolotepec,2,Primaria,52381
15,Estado de México,15082,Tejupilco,2,Primaria,51974
15,Estado de México,15104,Tlalnepantla de Baz,0,Ninguno,51877
15,Estado de México,15114,Villa Victoria,3,Secundaria,51645
15,Estado de México,15047,Jiquipilco,2,Primaria,51571
15,Estado de México,15067,Otzolotepec,3,Secundaria,51322
15,Estado de México,15013,Atizapán de Zaragoza,0,Ninguno,51205
15,Estado de México,15014,Atlacomulco,3,Secundaria,51025
9,Ciudad de México,9005,Gustavo A. Madero,5,Bachillerato Tecnológico o Normal Básica,50963
15,Estado de México,15104,Tlalnepantla de Baz,1,Preescolar o Kínder,50267
15,Estado de México,15118,Zinacantepec,4,Preparatoria o Bachillerato General,50252
15,Estado de México,15070,La Paz,11,Licenciatura,49296
15,Estado de México,15124,San José del Rincón,3,Secundaria,48959
